,nonlinearity,alpha,loss,entropy,test_spearman,test_pearson,test_mse
3503,sigmoid,10.971401616345094,bradley_terry,3.0908170306512224,0.994,0.902,233.558
3504,sigmoid,10.971401616345094,mse,2.8237284641661526,0.983,0.977,0.046
3505,sigmoid,10.971401616345094,bradley_terry,2.8237284641661526,1.000,0.941,375.943
3506,sigmoid,10.971401616345094,mse,2.9975108475884693,0.989,0.991,0.017
3507,sigmoid,10.971401616345094,bradley_terry,2.9975108475884693,1.000,0.931,454.019
3508,sigmoid,10.971401616345094,mse,2.6713070535539867,0.986,0.988,0.025
3509,sigmoid,10.971401616345094,bradley_terry,2.6713070535539867,0.997,0.937,122.709
3510,sigmoid,10.971401616345094,mse,2.8793971426415528,0.970,0.956,0.088
3511,sigmoid,10.971401616345094,bradley_terry,2.8793971426415528,0.998,0.932,815.697
3512,sigmoid,10.971401616345094,mse,2.964946886775129,0.972,0.963,0.073
3513,sigmoid,10.971401616345094,bradley_terry,2.964946886775129,0.997,0.942,206.868
3514,sigmoid,10.971401616345094,mse,3.2690363318448448,0.971,0.977,0.049
3515,sigmoid,10.971401616345094,bradley_terry,3.2690363318448448,0.999,0.863,194.455
3516,sigmoid,10.971401616345094,mse,3.182920517016062,0.980,0.984,0.031
3517,sigmoid,10.971401616345094,bradley_terry,3.182920517016062,1.000,0.872,1399.863
3518,sigmoid,10.971401616345094,mse,2.6631403689098216,0.981,0.984,0.032
3519,sigmoid,10.971401616345094,bradley_terry,2.6631403689098216,1.000,0.940,1113.658
3520,sigmoid,10.971401616345094,mse,3.5794097520133605,0.944,0.987,0.025
3521,sigmoid,10.971401616345094,bradley_terry,3.5794097520133605,1.000,0.768,1898.766
3522,sigmoid,10.971401616345094,mse,2.8687048466696856,0.984,0.975,0.050
3523,sigmoid,10.971401616345094,bradley_terry,2.8687048466696856,0.999,0.922,1369.528
3524,sigmoid,10.971401616345094,mse,3.078527421801886,0.982,0.971,0.060
3525,sigmoid,10.971401616345094,bradley_terry,3.078527421801886,0.998,0.954,391.803
3526,sigmoid,10.971401616345094,mse,3.3577842900599206,0.933,0.972,0.055
3527,sigmoid,10.971401616345094,bradley_terry,3.3577842900599206,0.999,0.834,813.172
3528,sigmoid,10.971401616345094,mse,2.778864586302875,0.984,0.977,0.046
3529,sigmoid,10.971401616345094,bradley_terry,2.778864586302875,1.000,0.940,1011.914
3530,sigmoid,10.971401616345094,mse,3.2344261718797305,0.985,0.986,0.028
3531,sigmoid,10.971401616345094,bradley_terry,3.2344261718797305,1.000,0.936,1593.505
3532,sigmoid,10.971401616345094,mse,3.210455982170197,0.992,0.992,0.016
3533,sigmoid,10.971401616345094,bradley_terry,3.210455982170197,0.996,0.922,506.693
3534,sigmoid,10.971401616345094,mse,2.543146670407641,0.992,0.990,0.019
3535,sigmoid,10.971401616345094,bradley_terry,2.543146670407641,0.999,0.973,948.555
3536,sigmoid,10.971401616345094,mse,3.337324135377186,0.884,0.982,0.037
3537,sigmoid,10.971401616345094,bradley_terry,3.337324135377186,0.996,0.764,163.761
3538,sigmoid,10.971401616345094,mse,3.004991868232084,0.985,0.989,0.022
3539,sigmoid,10.971401616345094,bradley_terry,3.004991868232084,1.000,0.887,408.657
3540,sigmoid,10.971401616345094,mse,3.0051265768769024,0.986,0.983,0.034
3541,sigmoid,10.971401616345094,bradley_terry,3.0051265768769024,0.995,0.927,164.461
3542,sigmoid,10.971401616345094,mse,2.5330050794055374,0.996,0.994,0.012
3543,sigmoid,10.971401616345094,bradley_terry,2.5330050794055374,0.999,0.970,362.859
3544,sigmoid,10.971401616345094,mse,3.2199861918180366,0.981,0.987,0.027
3545,sigmoid,10.971401616345094,bradley_terry,3.2199861918180366,1.000,0.860,979.409
3546,sigmoid,10.971401616345094,mse,3.0428966631867733,0.980,0.986,0.027
3547,sigmoid,10.971401616345094,bradley_terry,3.0428966631867733,0.998,0.924,1071.839
3548,sigmoid,10.971401616345094,mse,3.536639918776472,0.963,0.982,0.036
3549,sigmoid,10.971401616345094,bradley_terry,3.536639918776472,1.000,0.826,1080.618
3550,sigmoid,10.971401616345094,mse,3.0408465530028073,0.970,0.975,0.051
3551,sigmoid,10.971401616345094,bradley_terry,3.0408465530028073,1.000,0.903,1418.032
3552,sigmoid,10.971401616345094,mse,3.0865102231183235,0.972,0.963,0.077
3553,sigmoid,10.971401616345094,bradley_terry,3.0865102231183235,0.987,0.933,68.892
3554,sigmoid,10.971401616345094,mse,2.8925675807557467,0.941,0.920,0.154
3555,sigmoid,10.971401616345094,bradley_terry,2.8925675807557467,0.999,0.935,464.305
3556,sigmoid,10.971401616345094,mse,3.275742990029339,0.978,0.976,0.047
3557,sigmoid,10.971401616345094,bradley_terry,3.275742990029339,0.998,0.916,413.903
3558,sigmoid,10.971401616345094,mse,3.894168707925741,0.741,0.593,0.669
3559,sigmoid,10.971401616345094,bradley_terry,3.894168707925741,0.999,0.736,928.123
3560,sigmoid,10.971401616345094,mse,2.8119041163664247,0.985,0.978,0.043
3561,sigmoid,10.971401616345094,bradley_terry,2.8119041163664247,1.000,0.942,662.468
3562,sigmoid,10.971401616345094,mse,2.692466762989133,0.986,0.987,0.026
3563,sigmoid,10.971401616345094,bradley_terry,2.692466762989133,0.999,0.946,646.701
3564,sigmoid,10.971401616345094,mse,3.0311686637194484,0.968,0.956,0.087
3565,sigmoid,10.971401616345094,bradley_terry,3.0311686637194484,0.995,0.931,345.698
3566,sigmoid,10.971401616345094,mse,2.884475388637742,0.964,0.984,0.032
3567,sigmoid,10.971401616345094,bradley_terry,2.884475388637742,1.000,0.903,311.804
3568,sigmoid,10.971401616345094,mse,3.0582575043600846,0.985,0.985,0.030
3569,sigmoid,10.971401616345094,bradley_terry,3.0582575043600846,0.994,0.935,259.776
3570,sigmoid,10.971401616345094,mse,2.915912014667314,0.985,0.982,0.035
3571,sigmoid,10.971401616345094,bradley_terry,2.915912014667314,0.995,0.946,97.188
3572,sigmoid,10.971401616345094,mse,3.6841278326525346,0.859,0.959,0.082
3573,sigmoid,10.971401616345094,bradley_terry,3.6841278326525346,1.000,0.756,604.829
3574,sigmoid,10.971401616345094,mse,2.4388654519326036,0.984,0.985,0.031
3575,sigmoid,10.971401616345094,bradley_terry,2.4388654519326036,0.999,0.936,1177.140
3576,sigmoid,10.971401616345094,mse,2.1395561188277474,0.987,0.999,0.003
3577,sigmoid,10.971401616345094,bradley_terry,2.1395561188277474,1.000,0.826,591.855
3578,sigmoid,10.971401616345094,mse,2.9803108495785646,0.990,0.992,0.015
3579,sigmoid,10.971401616345094,bradley_terry,2.9803108495785646,0.983,0.925,115.610
3580,sigmoid,10.971401616345094,mse,3.001305602438809,0.977,0.970,0.061
3581,sigmoid,10.971401616345094,bradley_terry,3.001305602438809,1.000,0.930,922.595
3582,sigmoid,10.971401616345094,mse,2.8401435742363494,0.988,0.983,0.035
3583,sigmoid,10.971401616345094,bradley_terry,2.8401435742363494,1.000,0.937,844.570
3584,sigmoid,10.971401616345094,mse,2.7277812345056693,0.985,0.991,0.018
3585,sigmoid,10.971401616345094,bradley_terry,2.7277812345056693,0.995,0.924,101.224
3586,sigmoid,10.971401616345094,mse,3.041577607764001,0.970,0.973,0.054
3587,sigmoid,10.971401616345094,bradley_terry,3.041577607764001,0.999,0.909,302.587
3588,sigmoid,10.971401616345094,mse,4.327248762193902,0.809,0.833,0.346
3589,sigmoid,10.971401616345094,bradley_terry,4.327248762193902,1.000,0.620,2231.651
3590,sigmoid,10.971401616345094,mse,2.861969064368482,0.983,0.985,0.029
3591,sigmoid,10.971401616345094,bradley_terry,2.861969064368482,1.000,0.853,713.864
3592,sigmoid,10.971401616345094,mse,2.7617902313979132,0.980,0.978,0.045
3593,sigmoid,10.971401616345094,bradley_terry,2.7617902313979132,0.997,0.946,206.577
3594,sigmoid,10.971401616345094,mse,3.205051598629567,0.925,0.991,0.018
3595,sigmoid,10.971401616345094,bradley_terry,3.205051598629567,1.000,0.806,3963.083
3596,sigmoid,10.971401616345094,mse,2.452953067503007,0.966,0.991,0.018
3597,sigmoid,10.971401616345094,bradley_terry,2.452953067503007,0.997,0.903,225.445
3598,sigmoid,10.971401616345094,mse,3.405022599206949,0.878,0.940,0.121
3599,sigmoid,10.971401616345094,bradley_terry,3.405022599206949,0.999,0.835,1800.215
3600,sigmoid,13.479742216629411,mse,2.9197746056936382,0.978,0.987,0.027
3601,sigmoid,13.479742216629411,bradley_terry,2.9197746056936382,1.000,0.868,938.635
3602,sigmoid,13.479742216629411,mse,3.2121806691784496,0.973,0.968,0.064
3603,sigmoid,13.479742216629411,bradley_terry,3.2121806691784496,0.999,0.909,419.607
3604,sigmoid,13.479742216629411,mse,3.065094288595149,0.985,0.972,0.056
3605,sigmoid,13.479742216629411,bradley_terry,3.065094288595149,1.000,0.927,2216.233
3606,sigmoid,13.479742216629411,mse,2.806511483039281,0.972,0.973,0.054
3607,sigmoid,13.479742216629411,bradley_terry,2.806511483039281,0.999,0.928,240.997
3608,sigmoid,13.479742216629411,mse,3.1695339272722465,0.951,0.933,0.131
3609,sigmoid,13.479742216629411,bradley_terry,3.1695339272722465,0.999,0.928,389.874
3610,sigmoid,13.479742216629411,mse,2.561994119673929,0.981,0.971,0.059
3611,sigmoid,13.479742216629411,bradley_terry,2.561994119673929,1.000,0.957,708.948
3612,sigmoid,13.479742216629411,mse,2.49156393918256,0.986,0.994,0.012
3613,sigmoid,13.479742216629411,bradley_terry,2.49156393918256,0.999,0.918,311.886
3614,sigmoid,13.479742216629411,mse,2.6454029869307583,0.993,0.996,0.008
3615,sigmoid,13.479742216629411,bradley_terry,2.6454029869307583,0.999,0.947,971.414
3616,sigmoid,13.479742216629411,mse,2.8142300435128513,0.980,0.966,0.066
3617,sigmoid,13.479742216629411,bradley_terry,2.8142300435128513,0.993,0.947,277.345
3618,sigmoid,13.479742216629411,mse,2.92024006758812,0.971,0.965,0.069
3619,sigmoid,13.479742216629411,bradley_terry,2.92024006758812,0.998,0.934,1854.961
3620,sigmoid,13.479742216629411,mse,2.8041210509870647,0.986,0.977,0.046
3621,sigmoid,13.479742216629411,bradley_terry,2.8041210509870647,0.999,0.949,556.038
3622,sigmoid,13.479742216629411,mse,3.241274101564663,0.977,0.988,0.024
3623,sigmoid,13.479742216629411,bradley_terry,3.241274101564663,1.000,0.900,735.903
3624,sigmoid,13.479742216629411,mse,3.1751427657668514,0.956,0.979,0.042
3625,sigmoid,13.479742216629411,bradley_terry,3.1751427657668514,0.999,0.798,568.045
3626,sigmoid,13.479742216629411,mse,3.263313557323626,0.968,0.967,0.066
3627,sigmoid,13.479742216629411,bradley_terry,3.263313557323626,1.000,0.873,2138.379
3628,sigmoid,13.479742216629411,mse,3.238623466673862,0.974,0.961,0.077
3629,sigmoid,13.479742216629411,bradley_terry,3.238623466673862,0.999,0.921,247.011
3630,sigmoid,13.479742216629411,mse,3.19738344706058,0.963,0.980,0.041
3631,sigmoid,13.479742216629411,bradley_terry,3.19738344706058,0.997,0.879,910.376
3632,sigmoid,13.479742216629411,mse,3.499655806112205,0.970,0.961,0.076
3633,sigmoid,13.479742216629411,bradley_terry,3.499655806112205,0.998,0.893,259.886
3634,sigmoid,13.479742216629411,mse,2.7519062132883536,0.971,0.951,0.101
3635,sigmoid,13.479742216629411,bradley_terry,2.7519062132883536,1.000,0.921,503.773
3636,sigmoid,13.479742216629411,mse,3.027771150345953,0.990,0.988,0.025
3637,sigmoid,13.479742216629411,bradley_terry,3.027771150345953,0.999,0.937,1382.987
3638,sigmoid,13.479742216629411,mse,2.3748950866187957,0.986,0.983,0.035
3639,sigmoid,13.479742216629411,bradley_terry,2.3748950866187957,1.000,0.932,302.411
3640,sigmoid,13.479742216629411,mse,3.228018746366333,0.950,0.933,0.133
3641,sigmoid,13.479742216629411,bradley_terry,3.228018746366333,0.998,0.903,380.480
3642,sigmoid,13.479742216629411,mse,2.7778726592699416,0.986,0.990,0.021
3643,sigmoid,13.479742216629411,bradley_terry,2.7778726592699416,0.998,0.906,383.425
3644,sigmoid,13.479742216629411,mse,2.4418350401976743,0.963,0.960,0.080
3645,sigmoid,13.479742216629411,bradley_terry,2.4418350401976743,0.999,0.922,206.485
3646,sigmoid,13.479742216629411,mse,2.6721473500734505,0.966,0.978,0.045
3647,sigmoid,13.479742216629411,bradley_terry,2.6721473500734505,0.999,0.903,551.345
3648,sigmoid,13.479742216629411,mse,2.9653345356709955,0.982,0.987,0.027
3649,sigmoid,13.479742216629411,bradley_terry,2.9653345356709955,0.997,0.946,602.754
3650,sigmoid,13.479742216629411,mse,2.8289613020616526,0.988,0.982,0.035
3651,sigmoid,13.479742216629411,bradley_terry,2.8289613020616526,1.000,0.946,330.796
3652,sigmoid,13.479742216629411,mse,3.3889081024769525,0.944,0.948,0.102
3653,sigmoid,13.479742216629411,bradley_terry,3.3889081024769525,1.000,0.841,217.111
3654,sigmoid,13.479742216629411,mse,2.9446706171505754,0.975,0.956,0.087
3655,sigmoid,13.479742216629411,bradley_terry,2.9446706171505754,0.999,0.923,326.923
3656,sigmoid,13.479742216629411,mse,2.7816105783572453,0.932,0.982,0.037
3657,sigmoid,13.479742216629411,bradley_terry,2.7816105783572453,0.999,0.910,867.054
3658,sigmoid,13.479742216629411,mse,1.6588823932831944,0.963,0.970,0.059
3659,sigmoid,13.479742216629411,bradley_terry,1.6588823932831944,1.000,0.905,3165.287
3660,sigmoid,13.479742216629411,mse,2.681370910158054,0.987,0.986,0.029
3661,sigmoid,13.479742216629411,bradley_terry,2.681370910158054,0.999,0.951,583.786
3662,sigmoid,13.479742216629411,mse,2.95641350982906,0.966,0.990,0.019
3663,sigmoid,13.479742216629411,bradley_terry,2.95641350982906,0.999,0.910,955.160
3664,sigmoid,13.479742216629411,mse,3.1949185641232116,0.970,0.955,0.090
3665,sigmoid,13.479742216629411,bradley_terry,3.1949185641232116,0.999,0.925,912.912
3666,sigmoid,13.479742216629411,mse,3.3234174598775894,0.965,0.966,0.066
3667,sigmoid,13.479742216629411,bradley_terry,3.3234174598775894,1.000,0.892,459.311
3668,sigmoid,13.479742216629411,mse,3.0874140363904323,0.980,0.978,0.043
3669,sigmoid,13.479742216629411,bradley_terry,3.0874140363904323,1.000,0.893,866.520
3670,sigmoid,13.479742216629411,mse,2.876109831321689,0.983,0.985,0.031
3671,sigmoid,13.479742216629411,bradley_terry,2.876109831321689,0.999,0.926,455.259
3672,sigmoid,13.479742216629411,mse,2.711240221433135,0.986,0.992,0.016
3673,sigmoid,13.479742216629411,bradley_terry,2.711240221433135,0.997,0.914,205.813
3674,sigmoid,13.479742216629411,mse,2.959552372155352,0.984,0.974,0.051
3675,sigmoid,13.479742216629411,bradley_terry,2.959552372155352,0.999,0.933,420.764
3676,sigmoid,13.479742216629411,mse,4.059460844351292,0.871,0.887,0.214
3677,sigmoid,13.479742216629411,bradley_terry,4.059460844351292,0.999,0.690,577.664
3678,sigmoid,13.479742216629411,mse,2.6665962220283403,0.994,0.990,0.021
3679,sigmoid,13.479742216629411,bradley_terry,2.6665962220283403,0.999,0.955,1358.665
3680,sigmoid,13.479742216629411,mse,2.899537624344834,0.952,0.979,0.044
3681,sigmoid,13.479742216629411,bradley_terry,2.899537624344834,0.999,0.909,2482.006
3682,sigmoid,13.479742216629411,mse,3.0596629217297697,0.973,0.983,0.035
3683,sigmoid,13.479742216629411,bradley_terry,3.0596629217297697,0.991,0.917,82.016
3684,sigmoid,13.479742216629411,mse,3.394745232438257,0.987,0.975,0.051
3685,sigmoid,13.479742216629411,bradley_terry,3.394745232438257,0.999,0.933,757.088
3686,sigmoid,13.479742216629411,mse,3.318121723409731,0.931,0.918,0.157
3687,sigmoid,13.479742216629411,bradley_terry,3.318121723409731,0.999,0.899,1001.768
3688,sigmoid,13.479742216629411,mse,3.0308469497261896,0.973,0.978,0.044
3689,sigmoid,13.479742216629411,bradley_terry,3.0308469497261896,1.000,0.917,1384.823
3690,sigmoid,13.479742216629411,mse,3.197197364753829,0.962,0.970,0.059
3691,sigmoid,13.479742216629411,bradley_terry,3.197197364753829,0.999,0.909,734.428
3692,sigmoid,13.479742216629411,mse,2.305979699096048,0.970,0.986,0.028
3693,sigmoid,13.479742216629411,bradley_terry,2.305979699096048,1.000,0.920,729.324
3694,sigmoid,13.479742216629411,mse,2.4683112428134053,0.978,0.981,0.037
3695,sigmoid,13.479742216629411,bradley_terry,2.4683112428134053,0.997,0.928,238.569
3696,sigmoid,13.479742216629411,mse,3.0600216975785544,0.979,0.963,0.072
3697,sigmoid,13.479742216629411,bradley_terry,3.0600216975785544,0.998,0.930,440.085
3698,sigmoid,13.479742216629411,mse,3.3505525390894504,0.974,0.970,0.064
3699,sigmoid,13.479742216629411,bradley_terry,3.3505525390894504,0.997,0.915,1979.509
3700,sigmoid,16.56155307960662,mse,2.801093905606135,0.952,0.986,0.027
3701,sigmoid,16.56155307960662,bradley_terry,2.801093905606135,0.999,0.825,1433.852
3702,sigmoid,16.56155307960662,mse,3.0400062415450546,0.989,0.987,0.028
3703,sigmoid,16.56155307960662,bradley_terry,3.0400062415450546,0.987,0.903,67.559
3704,sigmoid,16.56155307960662,mse,3.504703163243734,0.944,0.956,0.089
3705,sigmoid,16.56155307960662,bradley_terry,3.504703163243734,0.999,0.873,683.656
3706,sigmoid,16.56155307960662,mse,3.745879538817973,0.946,0.942,0.114
3707,sigmoid,16.56155307960662,bradley_terry,3.745879538817973,0.999,0.846,723.817
3708,sigmoid,16.56155307960662,mse,3.061143540499729,0.990,0.991,0.019
3709,sigmoid,16.56155307960662,bradley_terry,3.061143540499729,1.000,0.894,416.684
3710,sigmoid,16.56155307960662,mse,2.5140874558772013,0.965,0.972,0.056
3711,sigmoid,16.56155307960662,bradley_terry,2.5140874558772013,0.865,0.779,5.882
3712,sigmoid,16.56155307960662,mse,3.036682095720061,0.980,0.978,0.044
3713,sigmoid,16.56155307960662,bradley_terry,3.036682095720061,1.000,0.924,911.280
3714,sigmoid,16.56155307960662,mse,3.058009918809585,0.965,0.960,0.079
3715,sigmoid,16.56155307960662,bradley_terry,3.058009918809585,0.979,0.893,36.194
3716,sigmoid,16.56155307960662,mse,2.7638324222583583,0.946,0.976,0.048
3717,sigmoid,16.56155307960662,bradley_terry,2.7638324222583583,1.000,0.889,699.379
3718,sigmoid,16.56155307960662,mse,2.7275892543567943,0.955,0.988,0.024
3719,sigmoid,16.56155307960662,bradley_terry,2.7275892543567943,0.998,0.900,214.759
3720,sigmoid,16.56155307960662,mse,2.95994653771503,0.967,0.983,0.035
3721,sigmoid,16.56155307960662,bradley_terry,2.95994653771503,0.997,0.931,155.319
3722,sigmoid,16.56155307960662,mse,3.3765099613124967,0.908,0.926,0.143
3723,sigmoid,16.56155307960662,bradley_terry,3.3765099613124967,0.998,0.814,662.307
3724,sigmoid,16.56155307960662,mse,3.0807206380893617,0.911,0.986,0.028
3725,sigmoid,16.56155307960662,bradley_terry,3.0807206380893617,0.995,0.838,246.266
3726,sigmoid,16.56155307960662,mse,3.415003978867867,0.937,0.920,0.157
3727,sigmoid,16.56155307960662,bradley_terry,3.415003978867867,0.996,0.881,946.686
3728,sigmoid,16.56155307960662,mse,3.3091457998575047,0.966,0.958,0.082
3729,sigmoid,16.56155307960662,bradley_terry,3.3091457998575047,0.999,0.895,485.249
3730,sigmoid,16.56155307960662,mse,2.613062737361589,0.976,0.992,0.015
3731,sigmoid,16.56155307960662,bradley_terry,2.613062737361589,1.000,0.931,1239.099
3732,sigmoid,16.56155307960662,mse,3.06745408883861,0.914,0.978,0.044
3733,sigmoid,16.56155307960662,bradley_terry,3.06745408883861,0.986,0.831,72.453
3734,sigmoid,16.56155307960662,mse,4.129516218998565,0.912,0.935,0.127
3735,sigmoid,16.56155307960662,bradley_terry,4.129516218998565,0.975,0.804,117.840
3736,sigmoid,16.56155307960662,mse,3.646279436088112,0.922,0.959,0.081
3737,sigmoid,16.56155307960662,bradley_terry,3.646279436088112,0.998,0.810,267.734
3738,sigmoid,16.56155307960662,mse,3.4171443458018986,0.916,0.901,0.203
3739,sigmoid,16.56155307960662,bradley_terry,3.4171443458018986,0.999,0.868,928.422
3740,sigmoid,16.56155307960662,mse,3.4778618747674064,0.787,0.934,0.142
3741,sigmoid,16.56155307960662,bradley_terry,3.4778618747674064,1.000,0.754,647.148
3742,sigmoid,16.56155307960662,mse,3.4275482959270342,0.899,0.959,0.082
3743,sigmoid,16.56155307960662,bradley_terry,3.4275482959270342,0.998,0.784,1633.476
3744,sigmoid,16.56155307960662,mse,2.441833423672906,0.971,0.978,0.043
3745,sigmoid,16.56155307960662,bradley_terry,2.441833423672906,0.999,0.913,1145.490
3746,sigmoid,16.56155307960662,mse,2.3760558720299905,0.970,0.963,0.075
3747,sigmoid,16.56155307960662,bradley_terry,2.3760558720299905,0.999,0.923,686.865
3748,sigmoid,16.56155307960662,mse,3.1510776992315783,0.938,0.973,0.055
3749,sigmoid,16.56155307960662,bradley_terry,3.1510776992315783,1.000,0.895,592.600
3750,sigmoid,16.56155307960662,mse,3.0925735504257013,0.950,0.947,0.107
3751,sigmoid,16.56155307960662,bradley_terry,3.0925735504257013,1.000,0.915,522.916
3752,sigmoid,16.56155307960662,mse,2.6402126279213305,0.979,0.982,0.037
3753,sigmoid,16.56155307960662,bradley_terry,2.6402126279213305,1.000,0.927,509.049
3754,sigmoid,16.56155307960662,mse,2.651087708481464,0.947,0.988,0.026
